transaction_id,customer_id,customer_city,merchant_id,merchant_category,transaction_datetime,payment_method,device_type,amount,currency,account_balance,credit_score,geo_match,velocity_score,cashback_used,transaction_status,risk_level,is_fraud
TXN003241,CUST0186,Bengaluru,MER247,Bills,2026-05-20 11:34:00,Debit Card,Web,31355.04,INR,158878.61,357,No,25,Yes,Pending,Medium,0
TXN003242,CUST0138,Hyderabad,MER289,Entertainment,2026-01-14 05:01:00,UPI,iPhone,47593.27,INR,97664.11,366,Yes,54,Yes,Failed,Medium,0
TXN003243,CUST1089,Delhi,MER173,Healthcare,2026-05-14 17:58:00,NetBanking,iPhone,52274.52,INR,212306.1,628,No,73,Yes,Pending,Low,0
TXN003244,CUST0072,Hyderabad,MER266,Travel,2026-06-14 05:05:00,Credit Card,Android,31193.73,INR,390864.7,547,No,75,No,Success,Low,0
TXN003245,CUST0672,Bengaluru,MER089,Travel,2026-03-06 05:45:00,Debit Card,Web,55248.55,INR,258649.66,485,No,45,No,Failed,Low,0
TXN003246,CUST0953,Delhi,MER107,Shopping,2026-02-07 09:16:00,Debit Card,Web,68781.4,INR,63654.51,721,Yes,18,No,Pending,Low,0
TXN003247,CUST0526,Pune,MER067,Healthcare,2026-09-28 17:45:00,UPI,Android,11556.32,INR,481183.22,302,No,50,Yes,Failed,Medium,0
TXN003248,CUST0851,Pune,MER093,Entertainment,2026-11-19 19:00:00,Wallet,Android,15603.76,INR,123573.54,675,No,36,Yes,Pending,Medium,0
TXN003249,CUST1121,Hyderabad,MER020,Travel,2026-05-01 10:20:00,Credit Card,Android,47881.05,INR,180633.33,390,No,87,Yes,Failed,Low,0
TXN003250,CUST0781,Bengaluru,MER188,Food,2026-04-06 20:12:00,Debit Card,Web,35624.08,INR,182468.25,697,Yes,82,Yes,Pending,Low,0
TXN003251,CUST0315,Mumbai,MER132,Food,2026-11-21 14:45:00,Debit Card,Web,25048.44,INR,466469.04,542,Yes,98,No,Success,Low,0
TXN003252,CUST0749,Bengaluru,MER070,Bills,2026-05-13 10:51:00,Credit Card,Android,74506.07,INR,134710.93,818,No,5,No,Failed,High,1
TXN003253,CUST0449,Delhi,MER188,Shopping,2026-05-27 07:22:00,Credit Card,Web,59607.25,INR,185946.69,868,Yes,68,Yes,Pending,Medium,0
TXN003254,CUST0609,Bengaluru,MER200,Healthcare,2026-07-24 02:07:00,UPI,Android,66224.33,INR,437240.82,668,No,92,Yes,Success,High,0
TXN003255,CUST0258,Hyderabad,MER199,Food,2026-07-30 10:41:00,Debit Card,Android,267.28,INR,152687.08,766,No,4,Yes,Failed,Medium,0
TXN003256,CUST0803,Delhi,MER166,Healthcare,2026-08-05 17:24:00,NetBanking,Web,1183.64,INR,483234.56,339,No,42,No,Pending,Medium,0
TXN003257,CUST0336,Mumbai,MER087,Shopping,2026-03-08 03:33:00,UPI,iPhone,64903.66,INR,120875.31,362,No,31,Yes,Pending,Low,0
TXN003258,CUST0962,Pune,MER127,Bills,2026-10-04 06:29:00,Credit Card,iPhone,65057.92,INR,296275.86,393,No,92,Yes,Success,Low,0
TXN003259,CUST0296,Mumbai,MER081,Healthcare,2026-05-30 16:44:00,UPI,iPhone,41078.08,INR,1987.45,434,No,43,No,Success,Low,0
TXN003260,CUST0350,Delhi,MER123,Food,2026-02-24 03:02:00,Credit Card,Web,19608.36,INR,66618.98,357,Yes,4,Yes,Success,Low,0
TXN003261,CUST0351,Bengaluru,MER083,Shopping,2026-08-30 03:12:00,Credit Card,iPhone,33580.32,INR,31624.58,900,No,73,Yes,Pending,Low,0
TXN003262,CUST0661,Hyderabad,MER060,Entertainment,2026-12-09 14:25:00,Wallet,iPhone,25187.08,INR,92712.91,587,No,53,No,Failed,Medium,0
TXN003263,CUST0931,Hyderabad,MER297,Shopping,2026-03-20 11:20:00,Wallet,Android,4219.22,INR,452647.42,303,Yes,1,No,Success,High,0
TXN003264,CUST0487,Hyderabad,MER029,Travel,2026-06-26 15:20:00,Credit Card,Android,4050.46,INR,360939.16,642,No,61,Yes,Failed,Low,0
TXN003265,CUST0406,Hyderabad,MER096,Healthcare,2026-02-23 00:05:00,Debit Card,iPhone,36751.44,INR,406014.4,858,No,91,No,Failed,Low,0
TXN003266,CUST0616,Mumbai,MER258,Travel,2026-01-24 07:29:00,Debit Card,iPhone,40800.98,INR,83922.11,463,Yes,24,Yes,Pending,Low,0
TXN003267,CUST0170,Mumbai,MER257,Shopping,2026-03-06 07:10:00,Credit Card,Android,14775.56,INR,169587.82,328,No,19,No,Pending,Low,0
TXN003268,CUST0087,Pune,MER143,Shopping,2026-01-28 02:12:00,Credit Card,iPhone,57860.39,INR,169858.53,464,Yes,76,Yes,Failed,Medium,0
TXN003269,CUST1070,Bengaluru,MER113,Healthcare,2026-09-15 03:09:00,Credit Card,Web,29102.53,INR,322412.57,335,No,54,Yes,Pending,High,0
TXN003270,CUST0941,Delhi,MER058,Shopping,2026-12-03 02:33:00,Credit Card,iPhone,51873.72,INR,276855.55,539,Yes,92,No,Pending,High,1
TXN003271,CUST0045,Delhi,MER125,Food,2026-07-30 22:03:00,Debit Card,iPhone,70746.66,INR,281135.02,670,No,8,Yes,Failed,Medium,0
TXN003272,CUST0392,Pune,MER003,Bills,2026-01-02 15:08:00,NetBanking,iPhone,9700.7,INR,437114.28,371,No,78,No,Pending,Medium,0
TXN003273,CUST0956,Delhi,MER087,Entertainment,2026-08-14 15:38:00,UPI,iPhone,29548.3,INR,274308.43,675,No,47,Yes,Pending,High,0
TXN003274,CUST0286,Hyderabad,MER001,Entertainment,2026-03-04 21:11:00,Debit Card,Android,57837.64,INR,339066.24,677,No,81,Yes,Success,High,0
TXN003275,CUST0728,Hyderabad,MER092,Entertainment,2026-04-21 10:06:00,UPI,Android,50102.53,INR,211987.55,717,No,54,Yes,Pending,High,0
TXN003276,CUST1165,Hyderabad,MER155,Bills,2026-01-13 21:21:00,Credit Card,Android,62058.76,INR,212723.61,573,Yes,37,No,Success,High,0
TXN003277,CUST0555,Mumbai,MER072,Bills,2026-08-19 19:17:00,UPI,iPhone,11708.09,INR,494283.82,605,Yes,90,Yes,Failed,Low,0
TXN003278,CUST0546,Mumbai,MER062,Food,2026-08-10 14:52:00,UPI,iPhone,25905.35,INR,338235.29,721,Yes,84,Yes,Pending,High,0
TXN003279,CUST0160,Mumbai,MER084,Shopping,2026-03-01 12:06:00,Wallet,iPhone,27399.43,INR,293644.9,588,No,71,No,Success,Medium,0
TXN003280,CUST0781,Delhi,MER145,Travel,2026-07-04 07:47:00,Wallet,Web,32885.02,INR,468297.64,538,Yes,60,Yes,Failed,High,0
TXN003281,CUST0142,Pune,MER056,Travel,2026-04-18 03:51:00,Debit Card,Web,5968.27,INR,385914.64,680,No,78,No,Success,Low,0
TXN003282,CUST0630,Bengaluru,MER011,Food,2026-04-12 18:00:00,Debit Card,Web,8453.04,INR,35718.81,355,Yes,57,Yes,Pending,Low,0
TXN003283,CUST1168,Mumbai,MER016,Shopping,2026-07-26 23:06:00,NetBanking,Android,51584.76,INR,9121.87,724,No,8,No,Success,Low,0
TXN003284,CUST0563,Mumbai,MER039,Food,2026-10-19 12:45:00,Debit Card,iPhone,5522.37,INR,393137.23,522,Yes,47,No,Pending,Medium,0
TXN003285,CUST0882,Hyderabad,MER184,Entertainment,2026-02-12 03:32:00,Debit Card,Android,2936.48,INR,133174.61,533,No,10,No,Failed,Low,0
TXN003286,CUST0270,Hyderabad,MER243,Food,2026-09-07 12:14:00,Credit Card,Android,42519.24,INR,172037.92,535,No,15,Yes,Failed,Low,0
TXN003287,CUST0890,Mumbai,MER242,Food,2026-04-04 05:26:00,Credit Card,iPhone,8828.79,INR,308552.08,569,Yes,5,No,Success,High,0
TXN003288,CUST0522,Hyderabad,MER096,Shopping,2026-05-07 14:47:00,Credit Card,Android,64278.41,INR,424829.84,336,No,26,No,Success,Low,1
TXN003289,CUST0660,Pune,MER280,Entertainment,2026-04-22 11:27:00,Debit Card,Web,10939.01,INR,374059.93,607,Yes,71,No,Pending,Low,0
TXN003290,CUST0651,Mumbai,MER121,Bills,2026-01-15 04:34:00,UPI,Web,55481.91,INR,8452.29,896,Yes,10,Yes,Pending,Medium,0
TXN003291,CUST1035,Pune,MER085,Entertainment,2026-11-10 15:18:00,NetBanking,iPhone,57949.01,INR,470804.95,413,Yes,85,Yes,Pending,High,1
TXN003292,CUST0158,Delhi,MER132,Healthcare,2026-02-24 14:55:00,Debit Card,iPhone,33570.88,INR,318325.46,605,No,6,Yes,Failed,Medium,0
TXN003293,CUST0498,Bengaluru,MER222,Entertainment,2026-08-05 17:05:00,Wallet,iPhone,19559.7,INR,447223.48,861,Yes,11,Yes,Failed,Low,0
TXN003294,CUST0278,Hyderabad,MER076,Shopping,2026-03-10 19:43:00,UPI,Web,71415.54,INR,213607.41,782,No,80,Yes,Pending,Medium,1
TXN003295,CUST0024,Hyderabad,MER002,Healthcare,2026-09-09 15:29:00,Credit Card,iPhone,34174.65,INR,480358.44,815,Yes,82,No,Success,High,0
TXN003296,CUST0199,Delhi,MER233,Healthcare,2026-03-06 23:00:00,UPI,Web,52102.26,INR,90965.08,554,No,50,Yes,Pending,Medium,0
TXN003297,CUST0914,Mumbai,MER167,Entertainment,2026-02-12 15:32:00,Credit Card,iPhone,48227.04,INR,322561.41,710,Yes,88,No,Pending,Medium,1
TXN003298,CUST0041,Bengaluru,MER139,Food,2026-09-03 04:19:00,Credit Card,Web,58195.85,INR,14455.98,881,Yes,85,No,Failed,Medium,0
TXN003299,CUST1083,Hyderabad,MER118,Travel,2026-03-21 13:39:00,NetBanking,Web,16242.18,INR,324437.4,654,Yes,51,No,Pending,Medium,0
TXN003300,CUST0018,Delhi,MER182,Food,2026-07-11 13:21:00,UPI,Web,48214.71,INR,19422.08,349,Yes,71,Yes,Success,Medium,0
TXN003301,CUST0099,Bengaluru,MER259,Food,2026-05-08 23:19:00,Debit Card,iPhone,46937.5,INR,464135.22,619,Yes,75,No,Success,Low,0
TXN003302,CUST0804,Pune,MER191,Food,2026-09-12 13:24:00,Credit Card,Web,19608.47,INR,318211.54,898,Yes,57,No,Success,High,0
TXN003303,CUST0225,Delhi,MER275,Travel,2026-05-31 09:20:00,Wallet,Web,8841.45,INR,132500.14,314,Yes,18,Yes,Failed,Medium,0
TXN003304,CUST0192,Pune,MER245,Bills,2026-06-09 19:02:00,Debit Card,iPhone,20945.66,INR,12622.02,341,No,25,No,Failed,High,0
TXN003305,CUST0913,Delhi,MER068,Travel,2026-08-15 00:35:00,Debit Card,Android,65312.47,INR,358377.9,553,No,5,Yes,Pending,Low,0
TXN003306,CUST1138,Hyderabad,MER227,Shopping,2026-11-18 07:18:00,Wallet,iPhone,15983.89,INR,475806.71,508,No,10,No,Success,Medium,0
TXN003307,CUST1012,Delhi,MER104,Healthcare,2026-12-07 02:08:00,Credit Card,iPhone,49611.19,INR,1518.5,407,Yes,8,No,Pending,Low,0
TXN003308,CUST1106,Pune,MER002,Food,2026-01-02 02:43:00,Credit Card,Web,57196.22,INR,72510.11,305,Yes,31,No,Success,Medium,0
TXN003309,CUST0051,Bengaluru,MER238,Shopping,2026-06-28 01:31:00,NetBanking,Web,741.99,INR,403513.11,662,Yes,52,No,Success,High,0
TXN003310,CUST0534,Delhi,MER137,Healthcare,2026-01-18 11:13:00,Debit Card,Android,1405.35,INR,392254.29,595,No,92,Yes,Failed,High,0
TXN003311,CUST0955,Hyderabad,MER068,Bills,2026-02-08 02:29:00,UPI,iPhone,10615.44,INR,135015.12,338,Yes,93,No,Success,High,0
TXN003312,CUST0845,Delhi,MER170,Healthcare,2026-02-21 17:49:00,UPI,Web,63701.94,INR,265670.22,624,No,70,No,Failed,High,0
TXN003313,CUST0394,Bengaluru,MER231,Shopping,2026-05-09 06:14:00,Credit Card,Web,43218.32,INR,481731.31,845,Yes,23,Yes,Pending,Medium,0
TXN003314,CUST0623,Delhi,MER131,Travel,2026-09-24 11:35:00,Credit Card,Web,41743.24,INR,338249.99,751,Yes,49,Yes,Pending,Low,0
TXN003315,CUST0457,Hyderabad,MER157,Bills,2026-05-23 20:22:00,Credit Card,Android,38416.54,INR,264785.08,523,No,24,Yes,Success,Low,0
TXN003316,CUST0998,Bengaluru,MER176,Travel,2026-11-05 08:45:00,Credit Card,iPhone,21427.6,INR,200347.85,380,No,9,Yes,Success,Medium,0
TXN003317,CUST1072,Bengaluru,MER210,Food,2026-02-02 06:24:00,UPI,iPhone,36905.61,INR,472767.88,737,No,65,No,Pending,High,0
TXN003318,CUST0757,Hyderabad,MER185,Healthcare,2026-02-17 14:54:00,NetBanking,Android,12021.68,INR,278839.18,637,No,90,Yes,Pending,High,0
TXN003319,CUST0690,Pune,MER120,Healthcare,2026-07-20 10:38:00,Wallet,Android,22554.73,INR,263975.73,503,No,49,No,Pending,Low,0
TXN003320,CUST0603,Bengaluru,MER272,Bills,2026-01-16 20:32:00,Credit Card,Web,39247.67,INR,355857.82,638,Yes,24,Yes,Success,Medium,0
TXN003321,CUST0982,Pune,MER239,Healthcare,2026-10-18 12:13:00,UPI,Web,49716.49,INR,22181.26,598,No,67,No,Success,Low,0
TXN003322,CUST0463,Mumbai,MER142,Shopping,2026-01-26 15:30:00,Credit Card,Web,26931.33,INR,264378.93,557,No,35,Yes,Pending,Low,0
TXN003323,CUST1067,Pune,MER156,Entertainment,2026-06-28 22:23:00,Debit Card,Android,14963.64,INR,441889.93,324,No,40,Yes,Pending,Low,0
TXN003324,CUST0729,Pune,MER029,Bills,2026-07-05 02:08:00,Wallet,iPhone,3455.86,INR,223783.55,640,No,1,Yes,Failed,Low,0
TXN003325,CUST0786,Pune,MER113,Bills,2026-11-09 14:48:00,Wallet,Android,72885.59,INR,109421.19,698,Yes,35,Yes,Failed,Medium,1
TXN003326,CUST0191,Hyderabad,MER115,Travel,2026-08-13 05:06:00,Debit Card,iPhone,21077.44,INR,208455.9,365,No,66,Yes,Pending,Medium,0
TXN003327,CUST1118,Delhi,MER039,Bills,2026-07-12 01:18:00,Credit Card,Web,48950.66,INR,225351.08,670,No,61,Yes,Success,Medium,0
TXN003328,CUST0801,Pune,MER041,Bills,2026-09-01 19:55:00,Debit Card,Android,5142.27,INR,298137.7,613,Yes,93,Yes,Success,High,0
TXN003329,CUST1047,Mumbai,MER169,Healthcare,2026-08-27 09:30:00,Wallet,Android,44121.11,INR,223608.45,555,No,62,No,Failed,Medium,0
TXN003330,CUST0610,Hyderabad,MER063,Shopping,2026-05-06 10:43:00,UPI,Android,19567.87,INR,226400.25,306,Yes,69,Yes,Failed,Medium,0
TXN003331,CUST0701,Mumbai,MER292,Travel,2026-11-29 10:40:00,Wallet,iPhone,59826.69,INR,181610.57,483,No,48,No,Failed,High,0
TXN003332,CUST0625,Bengaluru,MER262,Healthcare,2026-03-31 20:35:00,NetBanking,iPhone,61874.07,INR,181263.13,666,No,31,No,Pending,Medium,1
TXN003333,CUST0101,Bengaluru,MER135,Bills,2026-01-13 05:49:00,Debit Card,iPhone,47135.93,INR,442834.46,806,No,46,Yes,Pending,High,0
TXN003334,CUST0140,Bengaluru,MER240,Bills,2026-10-09 06:19:00,NetBanking,Android,73383.07,INR,417575.75,363,No,31,No,Pending,Low,0
TXN003335,CUST0724,Bengaluru,MER120,Shopping,2026-08-26 04:21:00,Debit Card,Android,64963.88,INR,13301.65,896,No,92,Yes,Pending,Medium,0
TXN003336,CUST0362,Delhi,MER032,Travel,2026-08-13 00:29:00,Debit Card,Web,23318.68,INR,382561.29,608,No,66,No,Pending,High,0
TXN003337,CUST0096,Bengaluru,MER232,Bills,2026-03-14 14:03:00,Debit Card,Web,66743.09,INR,87875.36,469,No,57,No,Success,Low,0
TXN003338,CUST0397,Hyderabad,MER275,Food,2026-05-05 07:00:00,Wallet,Android,26334.44,INR,419609.31,713,Yes,9,No,Success,Medium,0
TXN003339,CUST1081,Hyderabad,MER102,Food,2026-04-17 05:28:00,UPI,Web,69931.9,INR,320264.15,520,Yes,73,Yes,Failed,Medium,0
TXN003340,CUST0247,Hyderabad,MER087,Shopping,2026-09-29 21:02:00,Wallet,Web,31166.04,INR,362465.85,835,No,62,No,Success,High,0
TXN003341,CUST0640,Hyderabad,MER292,Entertainment,2026-08-18 08:59:00,Credit Card,Android,5718.23,INR,129559.04,714,No,57,Yes,Pending,Medium,0
TXN003342,CUST0189,Delhi,MER266,Entertainment,2026-07-27 19:33:00,Debit Card,iPhone,7705.45,INR,305232.59,641,No,69,No,Pending,Low,0
TXN003343,CUST0310,Bengaluru,MER258,Food,2026-01-10 10:15:00,NetBanking,Android,14437.26,INR,146864.76,371,Yes,100,No,Success,Medium,0
TXN003344,CUST0586,Hyderabad,MER050,Food,2026-05-06 22:11:00,Debit Card,Web,25597.04,INR,495944.42,485,Yes,72,Yes,Pending,Medium,0
TXN003345,CUST0004,Hyderabad,MER014,Bills,2026-06-16 02:25:00,Wallet,Web,6336.7,INR,214291.62,502,Yes,27,Yes,Failed,Medium,0
TXN003346,CUST0396,Hyderabad,MER152,Travel,2026-05-07 23:41:00,Debit Card,Android,23467.29,INR,427769.6,669,Yes,32,Yes,Pending,Low,0
TXN003347,CUST0615,Hyderabad,MER231,Shopping,2026-10-08 01:57:00,NetBanking,Android,2499.15,INR,146824.73,666,No,61,Yes,Success,Low,0
TXN003348,CUST1092,Mumbai,MER190,Healthcare,2026-03-13 10:13:00,Credit Card,Android,52722.08,INR,34419.91,572,Yes,43,No,Failed,Medium,0
TXN003349,CUST0965,Bengaluru,MER262,Healthcare,2026-09-07 22:22:00,Credit Card,iPhone,60349.52,INR,250775.63,540,No,81,No,Pending,Medium,0
TXN003350,CUST0240,Pune,MER207,Travel,2026-10-01 15:30:00,Credit Card,iPhone,53957.33,INR,429858.2,497,Yes,82,Yes,Failed,High,0
TXN003351,CUST1189,Delhi,MER076,Healthcare,2026-08-11 00:44:00,Credit Card,Android,58827.38,INR,45700.38,479,No,58,No,Success,High,1
TXN003352,CUST0990,Bengaluru,MER087,Food,2026-07-29 15:51:00,NetBanking,Web,57095.72,INR,104316.86,791,Yes,16,Yes,Success,Low,0
TXN003353,CUST1035,Mumbai,MER021,Food,2026-05-15 09:04:00,UPI,Web,16180.48,INR,475364.67,676,No,39,No,Failed,Low,0
TXN003354,CUST0125,Hyderabad,MER263,Food,2026-12-12 21:24:00,Credit Card,Android,32604.55,INR,155868.83,331,Yes,42,No,Failed,High,0
TXN003355,CUST0411,Pune,MER141,Travel,2026-12-01 02:34:00,Credit Card,iPhone,1290.55,INR,1485.12,666,No,34,Yes,Success,Low,0
TXN003356,CUST0705,Delhi,MER295,Shopping,2026-08-14 12:50:00,NetBanking,Android,55157.83,INR,289384.74,785,Yes,77,No,Pending,High,1
TXN003357,CUST0482,Hyderabad,MER150,Food,2026-06-28 10:36:00,Wallet,iPhone,3558.47,INR,477177.39,882,Yes,3,No,Pending,Medium,0
TXN003358,CUST0815,Pune,MER292,Food,2026-11-20 23:39:00,UPI,iPhone,40661.65,INR,412424.73,313,Yes,97,Yes,Failed,High,0
TXN003359,CUST0037,Bengaluru,MER198,Shopping,2026-03-18 12:51:00,NetBanking,iPhone,16267.34,INR,182595.45,500,No,78,No,Success,Low,0
TXN003360,CUST0848,Pune,MER060,Shopping,2026-03-13 12:35:00,Debit Card,Android,4430.43,INR,402243.07,329,No,29,Yes,Failed,Medium,0
TXN003361,CUST1149,Bengaluru,MER288,Entertainment,2026-09-08 15:38:00,NetBanking,Android,55881.51,INR,432212.45,607,No,6,No,Failed,Medium,0
TXN003362,CUST0661,Delhi,MER050,Entertainment,2026-05-28 06:46:00,NetBanking,Web,41361.56,INR,105948.92,589,Yes,43,No,Pending,Medium,0
TXN003363,CUST1159,Mumbai,MER190,Travel,2026-07-26 08:49:00,UPI,Web,7498.69,INR,1733.56,825,Yes,89,No,Failed,Medium,0
TXN003364,CUST0738,Mumbai,MER038,Healthcare,2026-11-29 17:31:00,Debit Card,Web,33056.82,INR,252640.15,687,Yes,34,Yes,Pending,Medium,0
TXN003365,CUST1055,Bengaluru,MER074,Shopping,2026-10-09 16:22:00,NetBanking,Web,10847.4,INR,162904.26,826,Yes,78,Yes,Success,Medium,1
TXN003366,CUST0423,Pune,MER079,Food,2026-05-15 01:34:00,NetBanking,Web,1797.56,INR,205347.49,613,No,27,Yes,Failed,Medium,0
TXN003367,CUST0160,Mumbai,MER132,Food,2026-09-21 03:58:00,NetBanking,iPhone,39047.23,INR,345989.35,420,No,2,No,Success,High,0
TXN003368,CUST0792,Pune,MER254,Food,2026-01-01 20:34:00,UPI,iPhone,5410.82,INR,257838.02,666,No,94,Yes,Pending,High,0
TXN003369,CUST0514,Bengaluru,MER054,Food,2026-11-15 11:07:00,NetBanking,iPhone,10154.61,INR,339513.87,469,No,42,Yes,Pending,High,0
TXN003370,CUST0740,Hyderabad,MER041,Shopping,2026-04-08 21:56:00,UPI,Android,28901.33,INR,331918.14,877,No,8,Yes,Success,High,0
TXN003371,CUST0683,Mumbai,MER131,Food,2026-06-30 16:19:00,Wallet,Android,14322.89,INR,56230.7,615,Yes,21,No,Pending,Low,0
TXN003372,CUST0278,Hyderabad,MER040,Travel,2026-02-14 22:43:00,Wallet,iPhone,44926.39,INR,498121.38,877,No,67,Yes,Pending,High,0
TXN003373,CUST0338,Mumbai,MER113,Entertainment,2026-01-09 08:22:00,UPI,iPhone,4544.88,INR,227923.54,690,No,48,No,Pending,Medium,0
TXN003374,CUST1124,Mumbai,MER199,Healthcare,2026-04-22 22:22:00,UPI,iPhone,67928.17,INR,121181.61,588,No,22,Yes,Pending,Low,1
TXN003375,CUST0115,Delhi,MER103,Healthcare,2026-09-03 08:52:00,NetBanking,Web,56252.52,INR,7792.02,676,Yes,79,No,Success,High,1
TXN003376,CUST0474,Hyderabad,MER079,Shopping,2026-12-13 20:09:00,Wallet,iPhone,48087.98,INR,90384.67,326,No,24,No,Failed,Low,0
TXN003377,CUST0163,Delhi,MER236,Healthcare,2026-07-05 07:08:00,UPI,iPhone,71507.81,INR,170446.36,393,No,76,No,Pending,Medium,0
TXN003378,CUST0506,Delhi,MER072,Travel,2026-02-04 23:06:00,Wallet,Android,12576.62,INR,64979.26,612,Yes,34,No,Pending,High,0
TXN003379,CUST0332,Pune,MER080,Healthcare,2026-01-28 16:42:00,Wallet,Android,12884.35,INR,192595.32,408,Yes,93,No,Success,Low,0
TXN003380,CUST1005,Bengaluru,MER057,Travel,2026-02-08 20:16:00,Debit Card,iPhone,23441.38,INR,479443.85,688,Yes,93,No,Success,Low,0
TXN003381,CUST0575,Pune,MER113,Food,2026-01-06 12:53:00,UPI,Android,16416.62,INR,106255.97,588,No,39,No,Success,Low,0
TXN003382,CUST0980,Bengaluru,MER015,Shopping,2026-05-03 06:24:00,NetBanking,Android,21164.09,INR,369753.64,789,No,4,Yes,Failed,Low,0
TXN003383,CUST0969,Bengaluru,MER299,Entertainment,2026-07-08 15:36:00,Wallet,Web,55541.85,INR,92731.95,712,No,83,No,Success,Low,0
TXN003384,CUST0918,Hyderabad,MER149,Healthcare,2026-08-15 16:02:00,Wallet,iPhone,15892.59,INR,84778.41,757,No,25,Yes,Pending,Medium,1
TXN003385,CUST0908,Pune,MER055,Healthcare,2026-11-11 10:04:00,Debit Card,iPhone,37962.1,INR,157774.83,664,Yes,17,Yes,Success,Low,0
TXN003386,CUST0991,Pune,MER145,Travel,2026-02-16 19:36:00,Debit Card,Web,10819.63,INR,362763.09,541,Yes,27,Yes,Failed,Low,0
TXN003387,CUST0153,Hyderabad,MER208,Entertainment,2026-11-11 01:21:00,NetBanking,Web,15930.42,INR,236363.02,614,No,75,No,Success,Medium,0
TXN003388,CUST1080,Bengaluru,MER170,Food,2026-10-16 06:54:00,UPI,Android,8603.35,INR,185666.23,858,No,17,Yes,Pending,Low,0
TXN003389,CUST0756,Bengaluru,MER206,Food,2026-03-08 04:18:00,Wallet,iPhone,68514.55,INR,65983.56,712,Yes,93,No,Failed,High,0
TXN003390,CUST0771,Bengaluru,MER106,Bills,2026-01-26 04:35:00,Debit Card,iPhone,40338.64,INR,323828.68,808,No,4,Yes,Failed,High,0
TXN003391,CUST1020,Bengaluru,MER133,Entertainment,2026-04-22 16:56:00,Debit Card,Android,52034.57,INR,31162.95,799,No,100,No,Success,Medium,0
TXN003392,CUST0420,Hyderabad,MER200,Bills,2026-01-19 23:46:00,Debit Card,iPhone,23026.85,INR,269827.75,706,No,15,Yes,Pending,High,0
TXN003393,CUST0346,Hyderabad,MER226,Entertainment,2026-03-22 04:39:00,Debit Card,iPhone,5720.07,INR,232361.69,727,No,67,No,Failed,High,0
TXN003394,CUST0497,Pune,MER265,Healthcare,2026-02-08 01:36:00,Debit Card,iPhone,9424.53,INR,248258.38,591,Yes,28,No,Failed,High,0
TXN003395,CUST0898,Bengaluru,MER234,Entertainment,2026-10-21 21:02:00,UPI,Web,57565.7,INR,230680.8,362,No,57,Yes,Failed,High,0
TXN003396,CUST0432,Pune,MER011,Food,2026-06-26 13:25:00,Credit Card,Android,47999.67,INR,388335.36,568,Yes,20,No,Success,Medium,0
TXN003397,CUST0376,Bengaluru,MER284,Shopping,2026-05-20 01:04:00,Wallet,Web,44089.54,INR,64461.87,353,No,47,No,Pending,High,0
TXN003398,CUST0215,Hyderabad,MER241,Shopping,2026-08-20 01:41:00,NetBanking,iPhone,12210.47,INR,216103.97,459,No,40,Yes,Pending,Medium,0
TXN003399,CUST1035,Mumbai,MER079,Food,2026-03-09 07:07:00,Credit Card,Android,16217.65,INR,138325.21,303,No,38,No,Success,Medium,0
TXN003400,CUST0127,Pune,MER143,Healthcare,2026-06-17 23:08:00,Wallet,Android,12161.69,INR,311831.55,762,Yes,57,Yes,Failed,Low,0
TXN003401,CUST0330,Pune,MER294,Shopping,2026-05-22 21:27:00,NetBanking,Android,4139.83,INR,394820.55,360,No,94,Yes,Failed,High,0
TXN003402,CUST1164,Hyderabad,MER059,Entertainment,2026-09-20 10:33:00,Debit Card,Web,26066.13,INR,260398.44,579,No,17,Yes,Failed,Medium,0
TXN003403,CUST0212,Pune,MER018,Entertainment,2026-03-04 03:04:00,UPI,Web,43536.41,INR,285293.86,803,No,96,Yes,Failed,Low,0
TXN003404,CUST0382,Pune,MER186,Food,2026-09-11 14:20:00,Wallet,iPhone,71074.31,INR,63179.86,685,No,76,Yes,Pending,Medium,0
TXN003405,CUST0725,Mumbai,MER042,Shopping,2026-09-05 02:57:00,Credit Card,iPhone,2079.15,INR,449512.99,483,Yes,64,Yes,Failed,Low,0
TXN003406,CUST0933,Hyderabad,MER087,Travel,2026-02-22 05:06:00,NetBanking,iPhone,5918.65,INR,127645.18,640,Yes,94,No,Failed,Medium,0
TXN003407,CUST0068,Pune,MER249,Bills,2026-11-19 20:12:00,Wallet,Web,12346.18,INR,433362.73,761,Yes,65,Yes,Success,Low,0
TXN003408,CUST0717,Mumbai,MER298,Travel,2026-12-11 01:21:00,Credit Card,Web,4799.22,INR,112038.13,468,Yes,27,No,Failed,Medium,0
TXN003409,CUST1074,Pune,MER204,Entertainment,2026-03-30 03:58:00,Credit Card,iPhone,3336.81,INR,140049.86,708,No,53,Yes,Failed,Low,0
TXN003410,CUST0812,Delhi,MER167,Entertainment,2026-04-24 05:29:00,Credit Card,iPhone,69471.53,INR,293185.67,501,No,8,Yes,Success,Medium,0
TXN003411,CUST0790,Bengaluru,MER018,Shopping,2026-06-22 10:12:00,Wallet,Android,50281.98,INR,26177.82,737,No,34,No,Success,High,1
TXN003412,CUST1003,Hyderabad,MER017,Travel,2026-08-13 23:41:00,Wallet,iPhone,56122.35,INR,462390.88,333,No,2,Yes,Failed,Medium,0
